,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
6,2020-05-22,52.3,140,-1.4,▼,-45.0,-2.6,-2.0,18966.0,ivara_prime_set
19,2020-05-22,33.5,133,3.7,▲,-39.0,12.4,44.0,14073.0,wukong_prime_set
3,2020-05-22,36.6,104,0.0,-,-25.0,0.0,-11.0,13670.0,mesa_prime_set
7,2020-05-22,34.0,112,0.0,-,-17.0,0.0,-5.0,10964.0,chroma_prime_set
13,2020-05-22,149.0,77,0.2,▲,37.0,0.1,23.0,10940.0,saryn_prime_set
1,2020-05-22,33.8,101,0.5,▲,-16.0,1.5,9.0,10834.0,equinox_prime_set
23,2020-05-22,84.1,120,1.9,▲,-39.0,2.3,-11.0,9615.0,nekros_prime_set
5,2020-05-22,69.0,40,-0.1,▼,28.0,-0.1,-26.0,8897.0,limbo_prime_set
14,2020-05-22,71.9,56,0.5,▲,35.0,0.7,-18.0,8422.0,mirage_prime_set
2,2020-05-22,159.8,65,0.2,▲,15.0,0.1,-10.0,8352.0,rhino_prime_set
