,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
23,2020-02-24,118.4,52,-4.1,▼,-10.0,-3.3,-54.0,2122.0,nekros_prime_set
13,2020-02-24,129.4,67,0.5,▲,17.0,0.4,-49.0,2906.0,saryn_prime_set
19,2020-02-24,59.8,81,0.1,▲,2.0,0.2,-40.0,3866.0,wukong_prime_set
6,2020-02-24,109.6,99,-2.0,▼,-11.0,-1.8,-39.0,5587.0,ivara_prime_set
5,2020-02-24,48.9,39,-0.7,▼,7.0,-1.4,-30.0,2126.0,limbo_prime_set
3,2020-02-24,50.1,77,0.0,-,-1.0,0.0,-29.0,3164.0,mesa_prime_set
25,2020-02-24,56.6,69,-0.5,▼,2.0,-0.9,-24.0,3610.0,atlas_prime_set
68,2020-02-24,75.8,13,2.9,▲,14.0,4.0,-23.0,779.0,kronen_prime_set
17,2020-02-24,71.4,19,-1.1,▼,-1.0,-1.5,-18.0,1834.0,ash_prime_set
7,2020-02-24,41.3,39,-1.0,▼,0.0,-2.4,-15.0,2557.0,chroma_prime_set
