,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
6,2020-02-24,109.6,99,-2.0,▼,-11.0,-1.8,-39.0,5587.0,ivara_prime_set
19,2020-02-24,59.8,81,0.1,▲,2.0,0.2,-40.0,3866.0,wukong_prime_set
3,2020-02-24,50.1,77,0.0,-,-1.0,0.0,-29.0,3164.0,mesa_prime_set
1,2020-02-24,49.7,76,0.1,▲,6.0,0.2,-7.0,2687.0,equinox_prime_set
25,2020-02-24,56.6,69,-0.5,▼,2.0,-0.9,-24.0,3610.0,atlas_prime_set
13,2020-02-24,129.4,67,0.5,▲,17.0,0.4,-49.0,2906.0,saryn_prime_set
10,2020-02-24,114.9,57,0.5,▲,14.0,0.4,17.0,1816.0,trinity_prime_set
2,2020-02-24,148.0,55,-0.1,▼,3.0,-0.1,-11.0,2219.0,rhino_prime_set
14,2020-02-24,60.7,55,-0.1,▼,14.0,-0.2,5.0,2157.0,mirage_prime_set
74,2020-02-24,33.7,52,-1.4,▼,9.0,-4.0,-12.0,1778.0,redeemer_prime_set
