,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
6,2020-01-21,124.1,122,3.0,▲,-2.0,2.5,-21.0,1111.0,ivara_prime_set
25,2020-01-21,51.9,91,1.3,▲,-4.0,2.6,-8.0,682.0,atlas_prime_set
19,2020-01-21,54.0,71,0.5,▲,-4.0,0.9,-5.0,657.0,wukong_prime_set
5,2020-01-21,46.3,50,-0.8,▼,0.0,-1.7,25.0,376.0,limbo_prime_set
13,2020-01-21,118.5,50,2.0,▲,7.0,1.7,-18.0,482.0,saryn_prime_set
10,2020-01-21,101.5,49,1.3,▲,5.0,1.3,15.0,371.0,trinity_prime_set
2,2020-01-21,146.9,49,0.0,-,1.0,0.0,-4.0,382.0,rhino_prime_set
4,2020-01-21,139.3,49,0.5,▲,6.0,0.4,24.0,267.0,ember_prime_set
24,2020-01-21,165.8,48,0.1,▲,3.0,0.1,3.0,334.0,volt_prime_set
7,2020-01-21,39.2,48,-0.2,▼,-2.0,-0.5,10.0,404.0,chroma_prime_set
