,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
6,2020-06-24,48.7,114,-0.5,▼,-49.0,-1.0,48.0,23061.0,ivara_prime_set
23,2020-06-24,85.6,77,2.0,▲,-46.0,2.4,5.0,12429.0,nekros_prime_set
26,2020-06-24,49.9,35,-0.6,▼,-43.0,-1.2,-37.0,7332.0,baza_prime_set
19,2020-06-24,31.0,63,0.0,-,-40.0,0.0,-58.0,17763.0,wukong_prime_set
45,2020-06-24,78.8,25,0.0,-,-38.0,0.0,0.0,5683.0,aksomati_prime_set
25,2020-06-24,30.4,83,1.8,▲,-27.0,6.3,22.0,15199.0,atlas_prime_set
3,2020-06-24,35.7,104,0.0,-,-27.0,0.0,31.0,17289.0,mesa_prime_set
7,2020-06-24,32.1,71,0.7,▲,-23.0,2.2,-3.0,14160.0,chroma_prime_set
1,2020-06-24,30.3,70,-0.2,▼,-23.0,-0.7,-18.0,13697.0,equinox_prime_set
22,2020-06-24,43.1,37,-0.9,▼,-23.0,-2.0,0.0,6791.0,oberon_prime_set
