,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
27,2020-07-15,,1312,,▲,1.0,,924.0,1312.0,inaros_prime_set
237,2020-07-15,37.0,394,1.2,▲,20.0,3.4,270.0,14287.0,arcane_grace
97,2020-07-15,,354,,▲,1.0,,320.0,354.0,panthera_prime_set
98,2020-07-15,,350,,▲,1.0,,305.0,350.0,karyst_prime_set
1,2020-07-15,65.5,179,-3.5,▼,2.0,-5.1,44.0,936.0,titania_prime_set
236,2020-07-15,35.4,150,0.4,▲,36.0,1.1,15.0,21870.0,arcane_energize
7,2020-07-15,47.7,127,-0.2,▼,-47.0,-0.4,21.0,25140.0,ivara_prime_set
8,2020-07-15,46.6,113,0.5,▲,-6.0,1.1,43.0,16219.0,chroma_prime_set
14,2020-07-15,150.0,110,0.2,▲,41.0,0.1,16.0,15041.0,saryn_prime_set
15,2020-07-15,73.4,102,-0.2,▼,35.0,-0.3,54.0,11883.0,mirage_prime_set
