,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
6,2020-06-22,49.1,78,0.4,▲,-49.0,0.8,-37.0,22881.0,ivara_prime_set
3,2020-06-22,35.4,126,0.1,▲,-28.0,0.3,-8.0,17112.0,mesa_prime_set
7,2020-06-22,31.5,79,-0.6,▼,-23.0,-1.9,10.0,14015.0,chroma_prime_set
1,2020-06-22,31.0,62,0.0,-,-21.0,0.0,-35.0,13539.0,equinox_prime_set
13,2020-06-22,144.3,57,0.2,▲,33.0,0.1,-39.0,13469.0,saryn_prime_set
23,2020-06-22,83.2,55,0.8,▲,-48.0,1.0,-31.0,12280.0,nekros_prime_set
14,2020-06-22,70.1,67,-0.5,▼,31.0,-0.7,17.0,10533.0,mirage_prime_set
5,2020-06-22,66.8,42,-0.4,▼,27.0,-0.6,-11.0,10499.0,limbo_prime_set
2,2020-06-22,159.6,50,-0.3,▼,11.0,-0.2,10.0,10082.0,rhino_prime_set
12,2020-06-22,59.5,49,-0.4,▼,12.0,-0.7,-8.0,9710.0,nova_prime_set
