,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
6,2020-03-08,103.9,227,5.6,▲,-16.0,5.7,-3.0,7236.0,ivara_prime_set
25,2020-03-08,51.8,137,1.5,▲,0.0,3.0,-13.0,4629.0,atlas_prime_set
19,2020-03-08,60.6,135,0.7,▲,2.0,1.2,-8.0,4989.0,wukong_prime_set
2,2020-03-08,151.8,87,1.3,▲,11.0,0.9,0.0,2986.0,rhino_prime_set
3,2020-03-08,49.6,85,-0.3,▼,-2.0,-0.6,1.0,4120.0,mesa_prime_set
14,2020-03-08,69.5,83,0.2,▲,25.0,0.3,1.0,2842.0,mirage_prime_set
80,2020-03-08,156.8,81,8.5,▲,9.0,5.7,-17.0,1075.0,shedu_set
1,2020-03-08,49.3,80,0.2,▲,5.0,0.4,15.0,3481.0,equinox_prime_set
13,2020-03-08,138.3,79,-0.4,▼,23.0,-0.3,-25.0,3845.0,saryn_prime_set
11,2020-03-08,96.5,76,-0.9,▼,11.0,-0.9,31.0,2365.0,hydroid_prime_set
