,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
212,2020-07-04,31.6,168,-0.1,▼,27.0,-0.3,119.0,20544.0,arcane_energize
19,2020-07-04,32.7,142,1.9,▲,-38.0,6.2,56.0,18804.0,wukong_prime_set
7,2020-07-04,39.3,141,1.6,▲,-17.0,4.2,18.0,15255.0,chroma_prime_set
3,2020-07-04,36.9,117,0.0,-,-24.0,0.0,8.0,18276.0,mesa_prime_set
6,2020-07-04,46.6,103,-0.8,▼,-50.0,-1.7,-8.0,24092.0,ivara_prime_set
213,2020-07-04,33.1,92,0.3,▲,17.0,0.9,-43.0,12955.0,arcane_grace
23,2020-07-04,88.5,78,0.0,-,-40.0,0.0,11.0,13041.0,nekros_prime_set
12,2020-07-04,54.2,73,0.1,▲,5.0,0.2,-8.0,10547.0,nova_prime_set
13,2020-07-04,149.2,71,0.5,▲,38.0,0.3,-16.0,14209.0,saryn_prime_set
24,2020-07-04,195.8,71,-1.5,▼,25.0,-0.8,14.0,9477.0,volt_prime_set
