,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
27,2020-08-29,85.2,265,4.0,▲,-19.0,4.9,57.0,14092.0,inaros_prime_set
4,2020-08-29,34.7,237,0.0,-,-27.0,0.0,-18.0,26241.0,mesa_prime_set
7,2020-08-29,45.9,226,1.5,▲,-61.0,3.4,47.0,31353.0,ivara_prime_set
312,2020-08-29,46.1,216,-0.1,▼,29.0,-0.2,62.0,20221.0,arcane_grace
311,2020-08-29,47.9,213,0.8,▲,58.0,1.7,-207.0,30753.0,arcane_energize
1,2020-08-29,48.5,179,1.1,▲,-16.0,2.3,14.0,7916.0,titania_prime_set
26,2020-08-29,33.8,151,0.7,▲,-30.0,2.1,19.0,21089.0,atlas_prime_set
14,2020-08-29,149.6,122,0.1,▲,36.0,0.1,11.0,19097.0,saryn_prime_set
72,2020-08-29,157.8,122,1.1,▲,51.0,0.7,37.0,8923.0,kronen_prime_set
2,2020-08-29,34.4,122,0.7,▲,-21.0,2.1,-1.0,19383.0,equinox_prime_set
