,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
6,2020-06-15,49.8,107,0.0,-,-48.0,0.0,-38.0,21917.0,ivara_prime_set
13,2020-06-15,144.9,88,-1.2,▼,33.0,-0.8,-7.0,12870.0,saryn_prime_set
12,2020-06-15,64.2,83,0.3,▲,18.0,0.5,10.0,9180.0,nova_prime_set
19,2020-06-15,33.5,79,0.0,-,-38.0,0.0,-40.0,16731.0,wukong_prime_set
220,2020-06-15,31.5,76,0.1,▲,15.0,0.3,-26.0,11157.0,arcane_grace
3,2020-06-15,38.0,69,-0.2,▼,-25.0,-0.5,-21.0,16112.0,mesa_prime_set
23,2020-06-15,84.5,65,-0.4,▼,-47.0,-0.5,-39.0,11755.0,nekros_prime_set
7,2020-06-15,32.8,63,-0.4,▼,-20.0,-1.2,-80.0,13313.0,chroma_prime_set
10,2020-06-15,43.0,62,-0.5,▼,-8.0,-1.1,-14.0,8610.0,trinity_prime_set
5,2020-06-15,66.5,54,-1.0,▼,27.0,-1.5,-7.0,10123.0,limbo_prime_set
