,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
6,2020-04-17,63.7,153,-1.9,▼,-41.0,-2.9,-6.0,13879.0,ivara_prime_set
19,2020-04-17,39.6,122,-0.2,▼,-27.0,-0.5,33.0,9801.0,wukong_prime_set
3,2020-04-17,40.1,145,0.0,-,-17.0,0.0,49.0,9165.0,mesa_prime_set
25,2020-04-17,34.0,140,-0.6,▼,-20.0,-1.7,5.0,9064.0,atlas_prime_set
13,2020-04-17,142.2,119,1.0,▲,30.0,0.7,21.0,7861.0,saryn_prime_set
1,2020-04-17,36.2,99,0.4,▲,-15.0,1.1,-25.0,7298.0,equinox_prime_set
7,2020-04-17,33.9,119,1.0,▲,-16.0,3.0,11.0,7104.0,chroma_prime_set
5,2020-04-17,62.3,81,1.0,▲,19.0,1.6,-1.0,6782.0,limbo_prime_set
23,2020-04-17,82.2,105,-1.1,▼,-37.0,-1.3,-9.0,6296.0,nekros_prime_set
2,2020-04-17,153.9,84,0.5,▲,11.0,0.3,26.0,6055.0,rhino_prime_set
