,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
6,2020-03-28,90.9,160,0.0,-,-25.0,0.0,-30.0,10508.0,ivara_prime_set
19,2020-03-28,50.4,81,-0.5,▼,-13.0,-1.0,-27.0,7217.0,wukong_prime_set
25,2020-03-28,45.8,144,0.1,▲,-7.0,0.2,46.0,6598.0,atlas_prime_set
3,2020-03-28,46.2,149,-0.3,▼,-9.0,-0.6,1.0,6120.0,mesa_prime_set
13,2020-03-28,138.9,119,0.3,▲,27.0,0.2,4.0,5712.0,saryn_prime_set
1,2020-03-28,44.0,110,-0.1,▼,-5.0,-0.2,30.0,5070.0,equinox_prime_set
7,2020-03-28,35.6,112,-0.1,▼,-12.0,-0.3,-4.0,4789.0,chroma_prime_set
5,2020-03-28,57.9,139,1.2,▲,14.0,2.1,15.0,4571.0,limbo_prime_set
2,2020-03-28,151.6,94,-0.3,▼,9.0,-0.2,9.0,4380.0,rhino_prime_set
23,2020-03-28,88.2,70,-1.3,▼,-30.0,-1.5,-1.0,4306.0,nekros_prime_set
